timestamp,open,high,low,close,volume
2020-09-14,207.8700,209.5800,204.9900,206.2000,935601
2020-09-11,207.4300,208.0250,204.4200,206.1200,627984
2020-09-10,209.7900,211.9300,207.2700,207.2700,480425
2020-09-09,205.0200,210.9100,204.9400,209.1900,681275
2020-09-08,206.5600,207.2300,203.0100,203.1300,863174
2020-09-04,211.0100,211.9700,205.7200,208.4300,645277
2020-09-03,216.8800,218.7800,208.1100,209.4400,1006689
2020-09-02,207.8600,216.8700,207.8600,216.1700,752711
2020-09-01,204.7300,208.8100,204.1400,208.3700,787933
2020-08-31,205.7300,208.0000,205.2550,205.5300,705549
2020-08-28,206.8000,207.3800,204.4800,205.6600,601907
2020-08-27,202.1000,206.6600,201.3200,205.5600,616724
2020-08-26,196.1900,203.3500,195.2200,201.5700,895661
2020-08-25,195.9600,199.4800,194.3000,197.2600,1344197
2020-08-24,198.6900,198.7450,193.1150,194.6000,1380807
2020-08-21,202.6800,202.6800,197.9900,198.0800,854740
2020-08-20,201.9800,203.6200,201.6050,202.1000,763384
2020-08-19,201.0000,204.7100,200.6800,203.3000,640160
2020-08-18,202.1900,203.0000,199.3300,201.3100,1160700
2020-08-17,201.0400,204.5500,201.0400,201.6700,669103
2020-08-14,198.4100,201.6700,198.4100,201.5100,433319
2020-08-13,193.1300,199.1250,193.1300,198.7500,542873
2020-08-12,197.7000,198.0900,194.4800,195.3900,1323217
2020-08-11,198.5100,198.5350,195.8050,196.0000,1232050
2020-08-10,199.9400,200.5700,196.7000,197.0800,427875
2020-08-07,198.8000,200.2100,197.6100,199.4700,682061
2020-08-06,201.9500,202.6900,198.7200,199.9500,1010383
2020-08-05,203.7100,205.0400,201.9850,202.5200,999399
2020-08-04,205.1700,207.0200,202.0000,204.7300,899660
2020-08-03,210.7300,211.6200,204.0800,204.6500,744228
2020-07-31,211.2800,211.8740,205.4500,210.0100,561064
2020-07-30,209.2200,211.9700,207.0300,211.4900,394445
2020-07-29,209.3100,211.1900,208.0750,210.1300,619699
2020-07-28,211.3100,212.8200,209.3200,209.9400,463267
2020-07-27,211.6400,212.5350,209.4900,211.5100,271366
2020-07-24,212.6500,213.5700,210.8600,211.5200,413521
2020-07-23,212.8600,213.4300,210.7850,212.0000,502103
2020-07-22,209.9900,212.6800,209.3500,212.5100,281586
2020-07-21,208.8300,210.9900,208.5400,210.9800,480264
2020-07-20,207.3600,209.1200,207.1000,207.9300,619824
2020-07-17,207.7700,209.0000,206.6500,208.5000,736500
2020-07-16,206.0200,208.0700,205.3800,207.4900,569600
2020-07-15,205.1200,206.9600,204.3300,206.1200,582500
2020-07-14,202.9400,205.7900,202.3700,203.9500,594100
2020-07-13,203.8400,204.6400,200.8000,201.4700,481200
2020-07-10,199.7600,202.6900,198.4900,202.3300,444300
2020-07-09,199.2900,200.6400,197.0400,199.0200,447400
2020-07-08,196.8700,199.7200,196.8700,199.2400,468400
2020-07-07,197.0000,198.8800,196.1400,196.5800,974000
2020-07-06,200.0000,200.4400,197.0700,197.4800,406200
2020-07-02,199.3900,199.3900,195.7500,196.6000,466500
2020-07-01,196.5300,198.2400,194.4600,195.2500,450500
2020-06-30,191.6000,197.7600,191.0700,196.9500,828600
2020-06-29,195.0400,196.3500,191.6900,192.9300,566100
2020-06-26,198.1700,201.3500,193.4300,194.5500,1366300
2020-06-25,191.8100,199.9300,190.9200,199.3100,836700
2020-06-24,192.0800,193.0000,190.2400,190.8500,1095500
2020-06-23,195.4200,195.9100,193.7500,193.9800,650300
2020-06-22,188.1500,195.1900,188.1500,193.6700,1037800
2020-06-19,197.7300,199.6000,188.4400,188.8500,1772400
2020-06-18,196.0900,200.5200,195.5200,196.1200,655300
2020-06-17,191.5400,199.3300,191.5400,197.3500,752600
2020-06-16,193.4800,194.6200,189.6100,191.6300,713900
2020-06-15,181.5700,190.6600,181.5700,189.3600,477400
2020-06-12,189.5600,190.5600,182.1400,186.7700,788700
2020-06-11,196.4400,196.4400,185.3200,185.7500,754800
2020-06-10,200.0100,201.1700,197.4200,199.1100,929400
2020-06-09,202.4600,204.1600,199.7100,201.0100,694900
2020-06-08,205.1200,206.7200,202.6100,204.0200,824000
2020-06-05,208.1300,209.9300,205.8200,206.8100,604500
2020-06-04,203.3500,204.9600,202.4700,204.0500,595800
2020-06-03,201.2400,208.0000,201.2400,204.8900,698100
2020-06-02,202.1800,204.0100,200.0400,201.1300,834000
2020-06-01,202.8200,204.0500,201.3100,202.4600,548300
2020-05-29,204.6900,206.1000,201.8100,202.9000,915800
2020-05-28,207.7700,208.7900,202.8300,205.6500,560900
2020-05-27,204.4800,207.2500,202.8400,204.5600,702100
2020-05-26,203.6800,204.3000,201.4300,201.6500,530700
2020-05-22,200.8900,201.5100,197.5200,198.5100,571500
2020-05-21,201.5800,202.9300,199.1000,200.1600,902700
2020-05-20,203.7600,207.1500,202.3300,202.6300,507300
2020-05-19,203.6200,206.2100,202.9100,202.9900,730300
2020-05-18,205.7600,208.9400,204.0400,204.7400,955000
2020-05-15,201.0300,201.0700,198.3000,200.4800,1363900
2020-05-14,195.8300,202.2000,193.2800,201.6600,877600
2020-05-13,199.5800,201.8100,196.5100,197.1700,840200
2020-05-12,199.9100,202.5400,199.9100,200.7900,1028600
2020-05-11,196.0400,202.0700,196.0400,200.0000,868600
2020-05-08,195.2900,197.4000,193.1300,197.3500,455900
2020-05-07,186.1500,193.7000,186.1500,193.1500,659600
2020-05-06,190.1300,191.8600,183.0500,183.6400,529600
2020-05-05,184.0200,190.7900,184.0200,189.8600,520600
2020-05-04,181.0100,184.4100,181.0100,183.5400,756300
2020-05-01,174.1500,186.5500,174.1500,183.3400,968900
2020-04-30,174.5700,179.4200,173.0600,178.2900,1235700
2020-04-29,176.8000,179.0600,174.4000,175.2600,3863400
2020-04-28,178.2700,178.7800,174.4600,174.9300,1198900
2020-04-27,179.0600,180.4200,174.7500,175.9900,873600
2020-04-24,177.2800,179.6500,175.6400,177.2200,1441400
2020-04-23,184.9000,184.9000,175.6100,177.0000,1938800
2020-04-22,184.8700,186.6600,181.8200,185.8600,612900
2020-04-21,182.8500,186.9000,181.5800,182.5000,961200
2020-04-20,192.8300,192.8300,186.9500,188.8900,1486900
2020-04-17,192.4500,196.5900,191.6800,195.3900,847100
2020-04-16,186.4400,190.8200,183.6700,189.1900,1009200
2020-04-15,190.8300,194.2300,184.1600,185.6500,1078200
2020-04-14,192.1200,197.1000,190.0500,197.0000,1107200
2020-04-13,193.8800,195.6400,187.4800,189.7000,802700
2020-04-09,191.0700,196.8500,189.1800,196.0200,824100
2020-04-08,179.6300,193.3100,177.9900,190.0500,1376400
2020-04-07,180.0400,182.3000,176.0200,178.6900,1126700
2020-04-06,164.1400,176.9600,162.5800,175.3600,1296100
2020-04-03,157.5000,159.7600,153.1300,157.0900,1351600
2020-04-02,153.2900,162.3800,153.1600,158.4100,1053600
2020-04-01,162.1300,166.7000,154.2600,156.1900,1149200
2020-03-31,169.7300,172.3800,165.6500,169.8500,1301600
2020-03-30,168.8300,174.5600,165.5100,172.9500,1393900
2020-03-27,159.9100,172.8700,157.6600,167.2100,1292200
2020-03-26,163.9800,169.3500,161.5200,165.5000,2648200
2020-03-25,169.2200,169.6500,161.8500,163.7600,2078200
2020-03-24,153.4500,172.0800,153.4500,169.8500,1832200
2020-03-23,152.1800,156.1600,143.3400,147.5600,1673500
2020-03-20,149.2700,157.9900,148.1600,152.6300,1713000
2020-03-19,156.9700,158.2800,146.0300,152.5900,1416300
2020-03-18,165.0400,165.0400,145.9300,157.1500,1358700
2020-03-17,168.0100,181.0500,168.0000,173.1200,2651800
2020-03-16,167.2300,174.7000,155.5600,164.0100,1643900
2020-03-13,177.7200,182.5100,169.9200,180.0400,1989400
2020-03-12,177.5800,184.3200,165.4200,172.8000,2169200
2020-03-11,182.2200,195.1100,178.0100,188.2500,2973000
2020-03-10,187.9500,192.8900,182.2200,187.6700,2639300
2020-03-09,200.9100,208.6400,178.4400,184.7400,4032000
2020-03-06,194.9500,200.7400,192.3400,199.7100,893300
2020-03-05,201.3500,204.3800,199.9200,201.7700,1097100
2020-03-04,200.2000,207.1400,199.3000,206.5500,1143400
2020-03-03,197.9400,200.9200,194.5100,197.1600,1012000
2020-03-02,189.7100,199.8500,189.0400,199.5400,1009900
2020-02-28,189.9200,191.1800,184.3500,189.2500,1792400
2020-02-27,202.9500,205.9900,194.5300,194.5300,966600
2020-02-26,204.5400,206.4800,202.8100,204.4400,880600
2020-02-25,206.1400,206.8600,202.3100,202.6400,768000
2020-02-24,206.3600,207.8800,204.8200,205.5400,675100
2020-02-21,208.5000,208.9700,206.3000,208.4400,790100
2020-02-20,211.4600,213.2700,208.6700,209.5000,485000
2020-02-19,213.3900,213.6500,211.6900,211.7600,390500
2020-02-18,214.0200,214.2100,211.5700,212.6900,428500
2020-02-14,211.6100,213.6700,211.2900,213.6700,499000
2020-02-13,212.7200,214.0900,212.5700,212.8000,522800
2020-02-12,213.2300,213.8800,212.2000,212.7200,505200
2020-02-11,215.4000,216.1200,212.8300,212.9800,594700
2020-02-10,208.5800,214.9100,208.2300,214.7100,727000
2020-02-07,209.0200,212.3900,208.3200,210.2500,808300
2020-02-06,208.8000,211.0800,206.0000,208.9000,1667900
2020-02-05,220.0000,220.9700,218.6600,220.0600,775200
2020-02-04,217.2500,219.1300,216.6200,218.5700,595900
2020-02-03,212.8300,215.3400,212.7700,215.1100,560800
2020-01-31,214.0900,215.4900,210.4500,211.2900,478200
2020-01-30,211.2800,214.8300,210.9800,214.7500,717800
2020-01-29,213.0000,214.7900,212.4700,212.6600,657000
2020-01-28,208.3400,213.7200,208.3400,213.0000,934800
2020-01-27,207.0200,208.7700,207.0200,207.4300,500500
2020-01-24,207.4800,209.2900,206.7900,209.0100,736500
2020-01-23,203.1200,206.6900,202.5900,206.6600,772700
2020-01-22,204.6200,206.0900,203.5100,203.7500,384300
2020-01-21,204.8600,206.1200,204.4900,205.0300,632400
2020-01-17,205.4900,206.0300,204.0400,204.9900,822700
2020-01-16,205.0000,206.0100,203.9300,204.1900,610700
2020-01-15,203.5200,205.3300,203.1700,204.0700,573800
2020-01-14,204.8700,205.8200,203.8500,204.0000,528000
2020-01-13,205.2500,206.0400,204.4900,205.0000,427600
2020-01-10,205.7500,206.5600,204.5500,205.0000,673800
2020-01-09,204.4600,206.1400,204.4600,205.0000,914100
2020-01-08,204.8500,206.1300,203.7300,204.3900,486400
2020-01-07,204.6500,204.8000,203.7100,204.1600,443300
2020-01-06,204.0300,204.5800,201.8800,204.5800,620600
2020-01-03,202.0300,204.9700,201.7300,204.3300,411400
2020-01-02,202.8700,204.2800,201.3400,204.2800,465800
2019-12-31,200.9200,202.7300,200.9200,201.9400,323700
2019-12-30,201.4900,201.6600,200.0600,201.5800,226800
2019-12-27,201.6000,202.5400,201.4800,201.7600,261100
2019-12-26,202.2200,204.4800,201.1900,202.0200,222700
2019-12-24,201.4400,202.0100,200.5700,201.9900,103400
2019-12-23,205.6400,206.2300,201.3700,201.5800,622200
2019-12-20,204.7000,206.2900,203.7500,205.6400,1309600
2019-12-19,202.0100,203.9400,200.8500,203.8500,528400
2019-12-18,201.0200,202.0700,200.5300,201.7100,653000
2019-12-17,201.7200,202.4200,200.6000,201.2300,388800
2019-12-16,200.8900,201.9500,199.7000,201.1700,551000
2019-12-13,197.7100,200.2900,196.7700,200.0400,641100
2019-12-12,194.2700,198.5800,194.2100,198.4200,696900
2019-12-11,194.7100,195.1800,193.7700,194.4100,371000
2019-12-10,195.6300,196.4100,194.2700,194.5900,410200
2019-12-09,195.3000,195.7600,194.3100,194.7900,480700
2019-12-06,195.1800,196.1300,194.6800,195.3900,409300
2019-12-05,193.2300,194.0900,192.4800,193.9200,379500
2019-12-04,192.3200,194.3200,190.4200,193.2800,689700
2019-12-03,194.1600,194.9600,191.9500,192.5200,926700
2019-12-02,196.8000,196.8000,194.8400,195.2200,505000
2019-11-29,195.4900,197.3800,195.4900,196.4400,344500
2019-11-27,195.5500,196.6700,194.1800,196.3500,361400
2019-11-26,189.1500,195.1600,189.1500,194.8200,1044000
2019-11-25,190.3500,193.3700,188.6100,193.1300,1090400
2019-11-22,190.2800,190.3700,188.6500,189.7600,409900
2019-11-21,190.0400,190.5600,188.9500,189.9300,507500
2019-11-20,189.0700,191.1400,188.0400,190.1500,475000
2019-11-19,188.4200,190.2400,188.4200,190.2000,542500
2019-11-18,188.9800,189.2500,187.3600,187.8500,466900
2019-11-15,190.7000,190.7000,188.0800,188.9500,567700
2019-11-14,187.0300,190.1200,186.2900,189.7500,637900
2019-11-13,186.8200,188.2900,185.4500,187.6200,426600
2019-11-12,186.8900,187.5100,185.7800,187.2200,501300
2019-11-11,183.9900,186.9200,183.2100,186.5800,368900
2019-11-08,185.0400,185.7900,183.6600,185.1000,474500
2019-11-07,187.0600,188.2300,184.7400,184.9900,491700
2019-11-06,185.5200,187.0600,185.0000,186.6700,678000
2019-11-05,186.5900,187.7900,183.7900,185.0100,562100
2019-11-04,189.8800,190.0000,185.7000,186.8300,501300
2019-11-01,187.3400,190.2500,186.7500,188.9900,676600
2019-10-31,185.7200,190.8100,182.7700,186.9000,1411200
2019-10-30,185.7900,190.2500,185.4700,190.2400,656200
2019-10-29,182.6500,186.3800,182.6500,185.6500,666300
2019-10-28,185.8800,185.8800,183.0500,183.3800,537300
2019-10-25,187.2300,188.6000,184.3200,184.9800,490700
2019-10-24,185.3500,187.4900,183.2700,187.3400,464100
2019-10-23,188.2600,189.3700,184.4400,184.7700,550100
2019-10-22,190.0400,191.2900,188.4900,188.7800,528600
2019-10-21,189.2100,190.2500,187.7200,190.0500,533200
