timestamp,open,high,low,close,volume
2020-09-11,506.3800,513.3100,502.3800,505.0200,135594
2020-09-10,500.3000,514.7300,499.7150,503.4500,255228
2020-09-09,483.2900,504.7350,483.2900,501.4900,162209
2020-09-08,480.1000,484.6850,473.4300,478.8200,262997
2020-09-04,489.4500,493.7600,472.8400,484.2300,192282
2020-09-03,522.5100,525.1600,491.0000,494.2400,146770
2020-09-02,508.3500,528.9500,503.5600,524.3000,182874
2020-09-01,515.1400,515.1400,503.0900,509.6600,160741
2020-08-31,497.8200,512.3600,497.8200,508.5900,149818
2020-08-28,493.7000,499.7700,490.8150,498.8400,175561
2020-08-27,511.5800,511.5800,485.8200,497.1500,202615
2020-08-26,511.6000,516.0700,508.8600,513.2100,178807
2020-08-25,512.6800,516.3600,508.1700,511.9800,120082
2020-08-24,518.4400,523.0750,507.1500,511.1700,367132
2020-08-21,515.2100,519.0300,512.3700,517.9500,376184
2020-08-20,518.8000,522.0000,514.8700,515.5800,166579
2020-08-19,521.0000,523.4150,517.3400,520.8900,161443
2020-08-18,512.4100,521.1500,510.8900,520.8200,158350
2020-08-17,508.3100,514.4800,507.9500,511.9100,104708
2020-08-14,510.5600,510.5600,503.0000,506.3700,91146
2020-08-13,503.1500,510.6600,499.1269,509.7800,170450
2020-08-12,497.3400,506.5200,494.8700,501.8500,109516
2020-08-11,507.3700,509.5200,492.8800,496.3400,169621
2020-08-10,524.3600,528.5100,506.3900,506.9500,167067
2020-08-07,524.6400,527.4100,518.6200,524.1300,181442
2020-08-06,528.9300,529.1900,520.5200,525.2200,132210
2020-08-05,524.1000,530.2500,521.7400,527.3000,146701
2020-08-04,525.9900,531.8300,520.9000,526.8600,159137
2020-08-03,531.1900,536.4400,528.6000,531.0400,159539
2020-07-31,524.9300,528.9000,496.1400,524.8900,299864
2020-07-30,526.2800,540.0628,523.2700,535.6000,160230
2020-07-29,521.3000,531.9500,521.3000,530.7700,113785
2020-07-28,529.0800,529.0800,520.4400,521.7500,86578
2020-07-27,520.5300,532.0000,517.5600,530.4700,117148
2020-07-24,520.6000,520.6000,508.4800,515.7500,285082
2020-07-23,522.7100,536.2400,517.2950,520.3200,190127
2020-07-22,520.6200,526.6950,517.3800,520.2700,144288
2020-07-21,521.6000,525.9200,514.4100,519.0400,151401
2020-07-20,520.0000,524.4800,517.6600,520.3700,217635
2020-07-17,505.7300,518.9700,505.7300,516.7000,202100
2020-07-16,500.4600,505.4000,498.0600,501.9900,209100
2020-07-15,492.4700,500.5100,489.7100,498.3500,238900
2020-07-14,466.2300,489.3100,466.2300,488.9600,189200
2020-07-13,481.2500,484.7300,465.1600,467.9100,196100
2020-07-10,479.9700,479.9700,473.0000,477.6600,230000
2020-07-09,470.2200,478.3400,467.0500,478.0400,245000
2020-07-08,469.8800,473.2500,464.0100,467.4900,170300
2020-07-07,457.9500,474.4900,457.0300,468.3400,177500
2020-07-06,460.6000,470.2900,460.6000,465.4600,206200
2020-07-02,456.1800,463.5600,455.5300,458.3600,167100
2020-07-01,446.1300,455.2300,443.8000,454.4300,209700
2020-06-30,433.1800,453.8400,433.1600,451.4900,228700
2020-06-29,436.9200,436.9200,429.6300,432.3400,171600
2020-06-26,436.7300,437.9100,429.4800,432.5500,361074
