timestamp,open,high,low,close,volume
2020-09-11,29.1700,29.6450,29.0100,29.2400,4547372
2020-09-10,29.9000,30.0100,28.5800,29.1400,9090334
2020-09-09,29.9300,30.3450,29.5500,30.1300,4782412
2020-09-08,29.3500,30.2500,29.2000,29.5700,4733302
2020-09-04,29.4300,30.0950,28.8300,30.0000,4277440
2020-09-03,30.5000,30.6900,28.9600,29.3300,5049410
2020-09-02,30.2200,30.9500,29.8400,30.7800,3445407
2020-09-01,29.6600,30.3600,29.1700,30.3000,2778774
2020-08-31,30.1900,30.4600,29.8300,29.8500,3572888
2020-08-28,30.3800,30.4750,29.9550,30.3000,3689968
2020-08-27,31.0700,31.2400,30.1600,30.2800,4144719
2020-08-26,30.5100,31.2400,30.4100,31.0300,3316640
2020-08-25,30.5000,30.8050,30.4100,30.4700,3233642
2020-08-24,29.7600,30.4400,29.7400,30.3800,3117252
2020-08-21,29.1600,29.8200,29.0850,29.5200,3112558
2020-08-20,29.0200,29.4100,28.7500,29.0100,3166926
2020-08-19,29.5400,29.6900,29.1200,29.2500,3864173
2020-08-18,29.7200,30.0500,29.3700,29.4600,3412906
2020-08-17,29.5000,30.1850,29.1429,29.8400,4574459
2020-08-14,29.7100,30.0481,29.2800,29.5200,5008277
2020-08-13,29.9000,30.2800,29.3700,29.5400,3643802
2020-08-12,29.8700,30.1900,29.6200,29.7900,3524094
2020-08-11,30.1600,30.3196,29.4400,29.4900,5113803
2020-08-10,29.0200,29.5700,28.9100,29.4600,3517161
2020-08-07,28.7200,29.0300,28.4400,28.9700,3477896
2020-08-06,28.0200,28.5400,27.9400,28.2700,3648738
2020-08-05,27.6600,28.1750,27.6600,28.1100,4182485
2020-08-04,27.4000,27.8700,27.1600,27.7700,4382155
2020-08-03,27.2400,27.8900,27.0100,27.6200,4116122
2020-07-31,26.8500,27.3550,26.6300,27.2400,9116275
2020-07-30,25.8500,27.5000,25.6000,26.9000,6742892
2020-07-29,26.1100,27.7200,26.1100,27.1800,12657532
2020-07-28,26.0700,26.4000,25.8500,26.0700,9895146
2020-07-27,26.5000,26.7800,26.0800,26.2500,5734900
2020-07-24,27.2500,27.2600,26.5400,26.5800,8293002
2020-07-23,26.6600,27.6300,26.5200,27.3500,6245396
2020-07-22,26.3400,27.0600,26.3200,26.6000,3503891
2020-07-21,26.2900,26.8000,26.1600,26.5700,4952710
2020-07-20,26.2200,26.5400,26.0650,26.4100,2442876
2020-07-17,26.8900,26.9000,26.3300,26.4800,3187100
2020-07-16,26.1200,26.9900,25.9200,26.6100,4863400
2020-07-15,25.5800,26.5700,25.5400,26.4500,5796400
2020-07-14,24.3000,25.1600,24.2300,25.1500,7429000
2020-07-13,25.1400,25.2100,23.2600,24.2800,8560800
2020-07-10,23.8400,26.0600,23.7200,24.8900,12253200
2020-07-09,24.0000,24.2200,23.7600,23.9100,5470300
2020-07-08,23.8800,24.0900,23.4600,23.9900,4691600
2020-07-07,23.7600,24.1800,23.7200,24.0100,4670300
2020-07-06,23.1300,24.2900,23.1300,24.2100,7141700
2020-07-02,22.9900,23.2200,22.5700,22.9100,5667400
2020-07-01,22.3200,23.0100,21.8700,22.6100,9183300
2020-06-30,21.8100,22.4100,21.4100,22.2200,7082500
2020-06-29,21.0800,22.4700,21.0000,22.1200,8086000
