Date,Open,High,Low,Close,Adj Close,Volume
2000-01-18,12.968885,12.982437,12.684301,12.724957,5.710235,816700
2000-01-19,12.711405,12.711405,12.331960,12.359063,5.546043,1357700
2000-01-20,12.386167,12.386167,11.993170,12.047377,5.406176,808000
2000-01-21,12.074480,12.115134,11.844102,11.966066,5.369690,907600
2000-01-24,12.169341,12.359063,11.708587,11.871205,5.327121,1466100
2000-01-25,11.844102,12.088031,11.437554,11.545967,5.181174,806100
2000-01-26,11.545967,11.925412,11.491760,11.871205,5.327121,936200
2000-01-27,11.844102,12.169341,11.816999,11.979618,5.375771,459300
2000-01-28,11.979618,11.979618,11.586622,11.627276,5.217659,373100
2000-01-31,11.681483,11.816999,11.627276,11.654380,5.229823,527100
2000-02-01,11.654380,11.789896,11.613725,11.695035,5.248065,769700
2000-02-02,11.654380,11.708587,11.586622,11.613725,5.211578,558500
2000-02-03,11.640828,11.735689,11.545967,11.654380,5.229823,598100
2000-02-04,11.640828,11.640828,11.356245,11.396899,5.114278,432600
2000-02-07,11.437554,11.545967,11.302038,11.410451,5.120360,1214300
2000-02-08,11.410451,11.600173,11.180074,11.247831,5.047386,793200
2000-02-09,11.193625,11.369796,10.895490,10.976800,4.925762,641000
2000-02-10,10.841284,10.976800,10.732871,10.854836,4.871030,629500
2000-02-11,10.909041,10.949697,10.678664,10.678664,4.791976,420600
2000-02-14,10.678664,10.814180,10.529596,10.800629,4.846707,457000
2000-02-15,10.800629,11.193625,10.759974,11.058109,4.962249,778900
2000-02-16,11.058109,11.152970,10.773525,10.841284,4.864953,646600
2000-02-17,10.787077,11.003902,10.638009,10.990352,4.931845,647900
2000-02-18,10.936145,10.936145,10.543148,10.665112,4.785897,699100
2000-02-22,10.597355,10.787077,10.570251,10.787077,4.840626,323700
2000-02-23,10.787077,10.787077,10.272117,10.448287,4.688597,745200
2000-02-24,10.475390,10.543148,10.380529,10.516046,4.719003,968500
2000-02-25,10.516046,10.543148,10.055290,10.123049,4.542648,847200
2000-02-28,10.123049,10.380529,10.001084,10.190806,4.573053,929300
2000-02-29,10.217910,10.475390,10.190806,10.475390,4.700760,689400
2000-03-01,10.624458,10.787077,10.353426,10.543148,4.731165,995700
2000-03-02,10.543148,10.651561,10.421184,10.448287,4.688597,593100
2000-03-03,10.461839,10.868387,10.326323,10.678664,4.791976,521600
2000-03-06,10.692216,10.814180,10.353426,10.407632,4.670353,529900
2000-03-07,10.434735,10.651561,10.163703,10.177255,4.566971,712000
2000-03-08,10.136600,10.488942,9.987533,10.461839,4.694679,719900
2000-03-09,10.624458,10.773525,10.434735,10.610907,4.761572,713900
2000-03-10,10.543148,10.787077,10.272117,10.434735,4.682515,1171900
2000-03-13,10.407632,10.488942,10.285667,10.461839,4.694679,830100
2000-03-14,10.407632,10.678664,10.353426,10.665112,4.785897,523400
2000-03-15,10.624458,11.478209,10.624458,11.396899,5.114278,1154800
2000-03-16,11.410451,12.304857,11.288486,12.169341,5.460908,900200
2000-03-17,11.925412,11.993170,11.410451,11.437554,5.132522,979500
2000-03-20,11.491760,11.898309,11.451106,11.545967,5.181174,734600
2000-03-21,11.573071,11.952516,11.573071,11.749241,5.272391,886400
2000-03-22,11.708587,11.789896,11.329142,11.491760,5.156847,492500
2000-03-23,11.274935,11.613725,11.220729,11.600173,5.205498,427000
2000-03-24,11.559519,11.735689,11.545967,11.600173,5.205498,262800
2000-03-27,11.708587,11.708587,11.247831,11.410451,5.120360,525700
2000-03-28,11.410451,11.925412,11.410451,11.925412,5.351446,939000
2000-03-29,11.898309,12.101583,11.871205,12.020273,5.394014,587500
2000-03-30,12.074480,12.386167,12.047377,12.277754,5.509557,455600
2000-03-31,12.359063,12.467476,12.223547,12.250650,5.497395,693600
2000-04-03,12.250650,12.508131,12.250650,12.481028,5.600774,481000
2000-04-04,12.440372,12.657199,12.359063,12.494579,5.606856,888700
2000-04-05,12.413270,12.630095,12.345511,12.372615,5.552126,1548700
2000-04-06,12.413270,12.738508,12.399718,12.670751,5.685912,1048700
2000-04-07,12.630095,12.657199,12.494579,12.521683,5.619018,729100
2000-04-10,12.535234,12.575889,12.142238,12.264202,5.503475,790000
2000-04-11,12.359063,12.941782,12.359063,12.738508,5.716317,641900
2000-04-12,12.792715,13.253469,12.792715,13.036644,5.850103,1236900
2000-04-13,13.090850,13.090850,12.616544,12.765612,5.728479,753100
2000-04-14,12.738508,12.738508,12.277754,12.413270,5.570369,1094800
2000-04-17,12.359063,12.494579,12.169341,12.304857,5.521719,1153000
2000-04-18,12.413270,12.806266,12.331960,12.792715,5.740641,2127900
2000-04-19,12.765612,12.874024,12.467476,12.575889,5.643344,855900
2000-04-20,12.521683,12.711405,12.467476,12.508131,5.612940,624000
2000-04-24,12.562337,12.670751,12.331960,12.562337,5.637262,1505300
2000-04-25,12.562337,12.602992,12.359063,12.494579,5.606856,1910700
2000-04-26,12.467476,12.589440,12.331960,12.535234,5.625101,1120700
2000-04-27,12.548786,12.738508,12.481028,12.643647,5.673749,808400
2000-04-28,12.684301,12.765612,12.440372,12.616544,5.661587,1491500
2000-05-01,12.616544,12.738508,12.331960,12.684301,5.691991,929300
2000-05-02,12.684301,12.995989,12.616544,12.833369,5.758885,913600
2000-05-03,12.792715,12.792715,12.575889,12.657199,5.679829,688500
2000-05-04,12.304857,12.792715,12.304857,12.426822,5.576450,1404800
2000-05-05,12.386167,12.792715,12.386167,12.613156,5.660066,442700
2000-05-08,12.657199,13.090850,12.616544,12.833369,5.758885,1113700
2000-05-09,12.792715,12.968885,12.670751,12.792715,5.740641,658100
2000-05-10,12.765612,12.765612,12.602992,12.643647,5.673749,884100
2000-05-11,12.643647,12.955334,12.602992,12.602992,5.655505,511900
2000-05-12,12.792715,13.090850,12.792715,12.928230,5.801453,1609100
2000-05-15,12.928230,13.714224,12.928230,13.280573,5.959565,1379900
2000-05-16,13.294124,13.714224,13.280573,13.632915,6.117676,1674600
2000-05-17,13.551604,14.012359,13.510950,13.822637,6.202812,1299600
2000-05-18,13.836188,13.849740,13.660017,13.660017,6.129838,532600
2000-05-19,13.822637,13.985256,13.605811,13.646465,6.123756,1164900
2000-05-22,13.768430,13.958153,13.768430,13.917498,6.245381,975400
2000-05-23,13.917498,14.093669,13.917498,14.053014,6.306194,832400
2000-05-24,14.066566,14.540872,14.066566,14.310494,6.421736,1400200
2000-05-25,14.364700,14.364700,13.903946,14.053014,6.306194,1366500
2000-05-26,14.039462,14.174978,13.578708,13.673569,6.135918,1004000
2000-05-30,13.727776,13.822637,12.955334,13.172159,5.910915,1847500
2000-05-31,13.280573,13.483847,13.117953,13.172159,5.910915,1117900
2000-06-01,13.253469,13.497398,12.901128,13.402536,6.014294,739700
2000-06-02,13.402536,13.470295,13.307675,13.375434,6.002133,472700
2000-06-05,13.334779,13.551604,12.928230,12.982437,5.825778,861900
2000-06-06,12.982437,13.443192,12.846921,13.185711,5.916997,729100
2000-06-07,13.212814,13.334779,12.765612,12.846921,5.764966,784500
2000-06-08,12.901128,13.199263,12.846921,13.185711,5.916997,369800
2000-06-09,13.199263,13.605811,13.199263,13.605811,6.105513,1200500
2000-06-12,13.605811,13.781981,13.483847,13.632915,6.117676,1016400
2000-06-13,13.524501,13.551604,13.443192,13.538053,6.075107,1085600
2000-06-14,13.538053,13.944601,13.497398,13.660017,6.129838,838900
2000-06-15,13.660017,13.687120,13.280573,13.348330,5.989970,522500
2000-06-16,13.307675,13.443192,13.172159,13.355106,5.993011,1217100
2000-06-19,13.348330,13.348330,12.928230,12.928230,5.801453,1453700
2000-06-20,12.901128,12.982437,12.575889,12.887576,5.783210,757200
2000-06-21,12.901128,13.199263,12.765612,13.104402,5.880510,1285300
2000-06-22,13.117953,13.117953,12.887576,12.968885,5.819698,903900
2000-06-23,12.982437,13.063746,12.738508,12.819818,5.752804,803400
2000-06-26,12.819818,12.914680,12.602992,12.643647,5.673749,355100
2000-06-27,12.630095,13.104402,12.426822,12.995989,5.831861,2173100
2000-06-28,13.009541,13.009541,12.602992,12.911291,5.793854,1324100
2000-06-29,12.914680,13.172159,12.670751,12.738508,5.716317,1509900
2000-06-30,12.752060,12.874024,12.575889,12.586053,5.647904,1304700
2000-07-03,12.589440,13.199263,12.575889,13.199263,5.923078,365200
2000-07-05,13.199263,13.280573,12.575889,12.650423,5.676790,1051000
2000-07-06,12.697853,12.941782,12.630095,12.752060,5.722400,861900
2000-07-07,12.792715,12.901128,12.643647,12.806266,5.746722,645600
2000-07-10,12.819818,13.063746,12.819818,12.914680,5.795373,424700
2000-07-11,12.955334,13.470295,12.955334,13.348330,5.989970,916400
2000-07-12,13.334779,13.348330,13.158608,13.253469,5.947402,665000
2000-07-13,13.226366,13.388986,13.199263,13.253469,5.947402,486500
2000-07-14,13.307675,13.334779,12.955334,13.104402,5.880510,361100
2000-07-17,13.104402,13.199263,13.009541,13.111177,5.883549,766900
2000-07-18,13.131505,13.239918,13.090850,13.145057,5.898754,506300
2000-07-19,13.199263,13.199263,12.657199,12.738508,5.716317,460200
2000-07-20,12.901128,12.982437,12.711405,12.792715,5.740641,525700
2000-07-21,12.738508,12.765612,12.630095,12.684301,5.691991,322800
2000-07-24,12.711405,12.874024,12.697853,12.792715,5.740641,342200
2000-07-25,12.846921,13.239918,12.819818,13.172159,5.910915,636400
2000-07-26,13.172159,13.226366,13.063746,13.117953,5.886589,953300
2000-07-27,13.090850,13.497398,13.090850,13.443192,6.032539,851300
2000-07-28,13.388986,13.470295,13.226366,13.280573,5.959565,1049200
2000-07-31,13.226366,13.443192,13.036644,13.063746,5.862267,838900
2000-08-01,13.117953,13.321227,13.117953,13.172159,5.910915,921900
